20x20 spins, 2.4 Temperature, random initial state
Monte Carlo cycles     Avg. energy   Heat capacity  Avg. magnetization   Avg. magnetization (abs. value)  Susceptibility            Time    Accepted configs
            3.3e+02      -493.74449       467.91267           198.07048                         198.07048       1878.0743       0.0256938           34868
            3.3e+02      -469.73684       326.99821           1.5701754                         116.44737       8629.6087       0.0266182           38118
            3.3e+02      -513.76419       409.00599            230.0262                          230.0262       1584.6067       0.0259266           34794
            3.3e+02      -486.38261       317.72217              -144.4                         148.53913       4120.9478        0.026587           38861
            3.3e+02      -483.48052       460.00606           161.79221                         161.79221       2475.2634       0.0267055           36938
            3.3e+02      -484.82759       442.93665           51.551724                         158.91379       13103.623       0.0268295           37600
            3.3e+02      -506.35193       416.91042           211.08155                         211.08155       2000.1421       0.0271651           35466
            3.3e+02      -498.75214       538.82035           183.45299                         184.51282       3115.9864       0.0265658           37388
            3.4e+02      -490.97872       278.58961           -166.5617                          166.5617       1130.1239       0.0271504           38540
            3.4e+02      -464.67797       539.56239          -75.923729                         125.36441       7317.3916       0.0272773           39731
            3.4e+02      -479.29114       558.93761           12.514768                         147.90717        12584.06       0.0290216           37237
            3.4e+02      -480.13445       472.94271          -45.747899                         134.10084       9367.3965       0.0297569           39496
            3.4e+02      -473.69038       326.82843          -1.6820084                         103.43933       7251.2131       0.0310123           38476
            3.4e+02      -480.33333       475.51312                -141                         153.93333       6208.2778       0.0339782           39381
            3.4e+02      -449.22822       265.27522           18.755187                         85.858921       4367.0722       0.0307382           42399
            3.4e+02      -484.61157       311.86115           167.95868                         169.76033       2144.5241        0.031716           40189
            3.4e+02      -494.22222       385.68816          -81.728395                         183.47325       14752.829       0.0305745           38331
            3.4e+02      -479.27869        674.8869           19.327869                         155.14754       13961.642       0.0331494           39267
            3.4e+02      -495.47755       575.78028          -183.23265                         184.34286       3067.2377       0.0328663           39024
            3.5e+02      -481.10569       458.00817           -53.04065                         106.01626       7421.2154       0.0324954           40806
            3.5e+02      -501.78138       547.62722           108.92308                         198.94737       14356.501        0.028929           38573
            3.5e+02      -473.59677       350.97984          -132.72581                         133.17742       2046.0305       0.0339229           41491
            3.5e+02      -491.59839       531.33077           218.78715                         218.78715       1378.7914       0.0340036           38594
            3.5e+02        -490.048       404.33849            -195.488                           195.488       884.38411       0.0378302           39530
            3.5e+02      -547.72908       404.88987          -275.58566                         275.58566       763.36804       0.0347958           33422
            3.5e+02      -443.96825       307.73792           43.365079                         80.873016       4029.3162       0.0374876           44649
            3.5e+02      -471.14625       381.99906          -126.73518                         126.73518       1323.7471       0.0327514           41277
            3.5e+02      -467.84252       458.02282           151.30709                         152.09449       2270.5611       0.0308545           42905
            3.6e+02      -464.48627       355.30753           -41.34902                         132.53333       8837.0064       0.0319087           43074
            3.6e+02       -532.0625       458.81009          -254.82031                         254.82031       1491.1714        0.030883           35691
            3.6e+02      -475.22179        530.1802          -158.85603                          162.6537       3680.4469       0.0340676           41443
            3.6e+02      -523.86047       465.66199           243.58915                         243.58915       1183.4891       0.0305131           35157
            3.6e+02      -482.20849       563.08501          -159.10425                         160.49421       4086.9115       0.0352263           41600
            3.6e+02      -513.50769       543.64382           234.52308                         234.55385       3109.5783       0.0329673           39015
            3.6e+02      -500.10728       588.47182          -127.98467                         194.77395       12474.534       0.0337821           38687
            3.6e+02       -475.9084       658.77717          -139.60305                         163.26718       6532.0845       0.0394663           40347
            3.6e+02      -470.46388       428.75172            33.65019                         155.76426       11823.878       0.0321835           43801
            3.6e+02      -524.15152       543.91436           225.59848                         230.99242       3641.6058       0.0317807           37975
            3.6e+02      -490.59623       454.17571           35.954717                         163.15472       14260.993       0.0286122           40164
            3.7e+02      -500.90226       410.17613          -189.81203                         189.81203        2480.167       0.0285653           39834
            3.7e+02      -528.82397       719.26415           -254.3221                          254.8015       2257.9905       0.0283852           36260
            3.7e+02      -548.67164       361.33338           281.95522                         281.95522        476.2927       0.0285267           34979
            3.7e+02      -503.65799       280.76243          -207.64312                         207.64312       1850.2319       0.0288468           39054
            3.7e+02      -487.85185        386.1073           163.46667                         164.88889        2516.116       0.0304243           40906
            3.7e+02      -491.20295       337.36408           175.49815                         175.61624       1985.7622       0.0314012           40515
            3.7e+02      -505.73529       631.40123            -205.625                           205.625        2529.874       0.0335577           39727
            3.7e+02      -478.28571       460.34653          -2.2930403                         169.51648       13812.834       0.0307873           42133
            3.7e+02      -492.37956        463.7625            196.9562                          196.9562       2893.5546       0.0298184           40186
            3.8e+02      -487.75273       522.08029          -188.13818                         188.38545       2518.5193       0.0302327           42565
            3.8e+02      -486.91304       423.67773           174.36957                         174.57246        2468.053       0.0310186           42154
            3.8e+02       -489.2852       486.32576          -184.74368                         184.74368       2498.9212       0.0293393           42607
            3.8e+02      -508.82014       464.82127          -222.09353                         222.56835       2760.0623       0.0293143           41141
            3.8e+02      -541.44803       428.24012           273.27599                         273.27599       775.02053       0.0295241           36036
            3.8e+02          -475.7       390.56969           129.55714                         133.31429       2584.3469       0.0305299           44083
            3.8e+02      -503.30249       426.31925           13.395018                         223.21708       23127.149       0.0299954           41767
            3.8e+02       -509.8156       600.31423           103.04965                         218.28369       18194.399       0.0320722           40669
            3.8e+02      -466.37456       345.72309           48.657244                         131.86572       7727.2346       0.0311811           45925
            3.8e+02      -502.94366       606.19321           191.79577                         191.93662       3214.8242       0.0309368           42235
            3.8e+02      -497.16491       631.60651           178.83509                         205.76842       7934.1597       0.0299926           42127
            3.9e+02      -462.02797       367.98258          -82.461538                         134.37762       7256.9625       0.0300296           45721
            3.9e+02      -467.16376       380.67612          -57.567944                         104.00697       5592.3729       0.0335759           45929
            3.9e+02      -517.86111       559.41023           186.34028                         224.95139       9467.9089       0.0404537           41162
            3.9e+02      -566.11765       461.74548          -293.94464                         293.94464       702.81303       0.0367535           35311
            3.9e+02      -478.45517        396.0033           117.87586                         134.26207       3870.0281       0.0631455           44802
            3.9e+02      -519.45017       433.64358          -244.35739                         244.35739       1104.3912       0.0506514           39659
            3.9e+02      -490.45205       421.35912          -191.42466                         191.42466        1818.652       0.0496077           43159
            3.9e+02      -450.78498       261.45208          0.79180887                         70.675768       3472.9811       0.0542157           48653
            3.9e+02      -494.91156       397.35668          -188.77551                         189.67347       2849.3072       0.0391249           43923
              4e+02      -480.78644       517.93405            121.6678                         132.28475       4999.9936       0.0437625           46388
              4e+02      -518.62162       583.09733           92.702703                         216.71622       19534.051        0.035312           39334
              4e+02      -488.91582       498.60111           186.60606                         188.92256       2872.6416       0.0474927           43820
              4e+02      -503.51678       424.88489          -232.32215                         232.32215       1260.7398        0.071424           42727
              4e+02      -459.03679       184.10128           35.190635                         67.377926       2142.8096        0.056307           49152
              4e+02      -526.21333       338.77914          -251.55333                         251.55333        1119.478        0.076315           39970
              4e+02      -498.08638       497.68466           -202.1794                          202.1794       1949.0065       0.1103124           44066
