20x20 spins, 2.4 Temperature, ordered initial state
Monte Carlo cycles     Avg. energy   Heat capacity  Avg. magnetization   Avg. magnetization (abs. value)  Susceptibility            Time    Accepted configs
                336      -488.33333       647.46748           56.089286                         177.04167       15349.793       0.0067828           36836
                337      -497.99407       592.73202           23.727003                          202.1365       19184.994       0.0068099           36152
                338      -496.97041       570.33289           205.00592                         205.00592       2604.2135       0.0074784           35981
                339      -506.44248       469.12981           39.657817                         197.06195       17899.253       0.0069015           34751
                340      -518.89412       612.46742           2.8941176                         226.56471       24295.579       0.0068908           33611
                341      -513.53666       697.43137           237.60117                         237.60117       1851.1849       0.0071674           34341
                342      -491.50877       527.68715           177.16959                         177.16959       2591.0187       0.0070758           37211
                343       -455.7551       412.80948          -17.527697                         94.355685       5431.5834        0.007003           41733
                344      -511.53488       790.24022           144.69767                         205.69767       13379.894       0.0069088           35109
                345      -493.11304       390.78331          -31.942029                          175.5942       14336.288       0.0071166           37367
                346      -517.42197       435.36669           241.91908                         241.91908       1050.4212       0.0070784           34197
                347      -498.34006       406.99842           165.97118                         198.40922       7946.2773       0.0072075           36800
                348      -511.98851       485.22507           235.81034                         235.81034       1420.4017       0.0072105           34983
                349      -471.95415       496.83185           16.882521                         136.36676       10681.414       0.0070778           40412
                350      -527.57714        397.5642           258.33714                         258.33714       1035.0336        0.007019           33250
                351      -472.11396       424.21427           53.823362                         122.48433       7484.9775       0.0070808           40713
                352        -507.625       610.41593           235.27273                         235.27273       1659.8364       0.0070872           36347
                353       -512.8272       585.96084           231.64873                         233.38244       2443.2064       0.0070095           35828
                354      -471.18644       384.78779           45.316384                         118.38983        8298.859       0.0070845           40736
                355      -486.20845       631.12509           108.26479                          160.3662       9867.1586       0.0071925           39106
                356      -494.25843       579.41256           74.140449                         176.72472       14188.283       0.0071421           38329
                357      -516.87395       559.50014           230.53782                         230.53782         1776.07        0.007127           35368
                358      -523.85475       655.15618           239.30726                         239.30726       2248.1241       0.0071958           34584
                359      -477.93872       602.87578          -45.036212                         143.77716       10846.024       0.0074425           40914
                360      -512.27778       760.36469           216.56111                         220.10556       4387.0679       0.0075732           36342
                361       -529.9169       554.81759           254.70914                         254.70914       1270.5384       0.0072598           34244
                362      -538.51934       526.38427           260.20442                         260.20442       997.55625       0.0072327           33078
                363      -497.53168       631.35732           176.80992                         176.80992       2811.8066       0.0073002           39165
                364      -507.05495       489.14592            228.2967                          228.2967       1146.3919       0.0073033           37326
                365      -514.52055       653.60022           39.441096                         220.39452       22624.317       0.0073648           36604
                366       -502.8306       613.03672          -143.95628                         218.64481       13127.458       0.0073874           38370
                367      -536.79564       660.14592           256.52861                         256.52861       1566.2187       0.0073643           33688
                368       -495.6413       597.26782           194.68478                         194.68478       2479.1524       0.0073951           39383
                369      -520.47696       469.56303           234.28726                         234.28726       1839.5817        0.007542           36251
                370      -506.23784       482.42637          -98.345946                         191.40541       14973.139       0.0078644           38472
                371       -508.2372       687.51644           213.21833                         213.59569       3277.6385       0.0079504           37711
                372      -487.09677       477.86016            159.1828                         163.33333        4443.987       0.0077098           40845
                373            -536       420.77748           262.72386                         262.72386       877.48052       0.0080493           34508
                374      -501.18717       671.88099           193.06952                         194.41711       3396.6803       0.0082046           39527
                375      -532.91733       422.23909             260.128                           260.128       1045.4065       0.0077347           35261
                376       -511.3617       485.56756           235.38298                         235.38298       1524.7439       0.0076099           38026
                377      -538.71618       464.54586           265.19894                         265.19894       1332.5752        0.007558           34566
                378      -519.54497       555.76211          -52.936508                         213.74074       21169.859       0.0075049           37241
                379      -492.10554       576.77907           180.04222                         180.26385       3457.7477       0.0076615           41161
                380      -480.48421       472.92713          -35.968421                         168.67368        13674.71       0.0075966           42898
                381      -498.45669       857.19075           180.93438                         188.47244       5938.6388       0.0075689           40643
                382      -517.57068       555.72353           231.35602                         231.35602        1431.315       0.0075735           38066
                383      -488.75196       522.96537           197.06005                         198.19843       2801.0505       0.0076305           41778
                384      -490.26042       630.22549           128.44792                         138.10417       5661.2011       0.0077192           41996
                385      -523.71948       602.59096           242.01558                         242.01558       2183.4761       0.0076221           37380
                386      -493.61658       606.48354           176.91192                         177.59585       3782.5723       0.0076975           41746
                387      -484.45478        652.7634          -81.550388                         162.59432       11946.501       0.0077184           43203
                388      -506.41237       370.49596           216.07216                         216.07216        1614.405       0.0077104           39952
                389      -494.94087        544.8281            196.5964                         196.85347       2318.4636       0.0077378           41568
                390      -501.70256       712.16057           158.24103                         198.57949       10033.066       0.0077418           40744
                391      -520.80818       762.35463           242.11765                         242.11765       1885.6933       0.0077349           38715
                392      -490.73469       508.06955           2.6326531                         174.15306       15800.063       0.0078147           42771
                393      -499.54198       601.29946          -10.870229                         178.19847       16773.302        0.007912           41685
                394      -502.37563       489.96775           55.604061                         185.98985       16615.188        0.007938           41192
                395      -494.26835       367.79868          -11.134177                         182.01013        16165.65       0.0079478           42571
                396      -510.08081       578.72361            212.0101                         213.34343       3196.2542       0.0079588           40411
                397       -496.9471       815.96518           94.130982                         213.47607       18343.796       0.0080676           42140
                398      -479.00503       487.28625           129.33668                         130.94472       3212.1199       0.0080372           45084
                399       -527.9599       610.55388           235.01754                         235.01754       2538.0356       0.0079952           37958
                400         -491.06       622.48549               170.7                            175.54       4547.7958       0.0080236           43925
                401      -485.31671       529.34711           46.698254                         152.03491       12457.927       0.0081563           44420
                402      -528.43781       839.18729          -32.890547                         233.42786       26120.826       0.0080054           38336
                403      -502.73945       542.96235           218.53102                         218.53102       1264.6757        0.008192           42416
                404      -538.42574       605.92975           259.19802                         259.19802       1427.9168       0.0085051           36948
                405      -459.12099       638.11689           71.446914                         102.96296       6138.9754       0.0082233           48814
                406      -518.28571       564.45969           242.55172                         242.55172       1695.7434       0.0083307           39856
                407      -505.01229        629.4358           200.26044                         200.33907       3281.9824       0.0081769           42036
                408      -531.47059       543.34731            249.0098                          249.0098       1102.3202       0.0083462           38400
                409      -514.39609       638.02119           228.71883                         228.71883       2549.5198       0.0082387           41313
                410      -515.43415       707.28858           221.10244                         221.19024       2966.6237       0.0082315           40804
                411      -491.71776       576.52713            12.59854                         163.48905       14551.177       0.0082729           44677
                412      -498.98058       771.49569          -10.941748                         180.61165       18269.938       0.0083081           43452
                413      -506.31477       608.06223           121.17676                         206.17433       14750.783       0.0085232           43035
                414      -489.64251       524.98788           128.09179                         142.93237       5018.0762       0.0084033           45353
                415      -480.51084       676.26661           87.990361                          132.2506       8404.2008       0.0084894           47161
                416      -463.63462       595.71667          -4.2115385                         106.25962       8451.3195       0.0086718           49498
                417       -506.6283       611.28405            204.1199                         204.28297       2905.2818       0.0089451           42939
                418      -483.62679       474.26476           125.41148                         158.52153        6857.244       0.0083936           46786
                419      -507.28401        595.4228           168.58234                         188.43914       7370.7338        0.008432           43311
                420       -484.6381       347.11846          -106.60476                         158.22381       7340.7087       0.0084679           47198
                421       -510.3753       493.75524           232.09026                         232.09026       1660.0956        0.008829           42758
                422      -506.24645       648.31423           199.09005                         203.33649        4808.249       0.0087081           43714
                423      -493.70213        477.7082                 184                         186.28842       3100.5122       0.0085912           45817
                424      -511.59434       758.96645           18.419811                         218.54245       22787.902       0.0084922           43278
                425      -492.87529       464.18725           194.93647                         199.95294       3786.6973       0.0088899           46057
                426      -500.23474       666.97661           104.48826                         196.85446       15532.428       0.0085411           45017
                427      -489.92974       594.47449           156.97892                         157.76581       3271.8138       0.0085219           46753
                428      -517.45794       765.14239           216.96262                         218.27103       4013.4067       0.0086436           42311
                429      -524.96037       617.98932           235.21678                         235.21678       2455.0202       0.0086402           41327
                430      -480.03721       496.36927            44.47907                         153.93953       12473.211       0.0089439           49031
                431      -522.48724       428.07009           244.90951                         244.90951       1201.1634       0.0087438           41964
                432      -489.14815       566.25776            122.5463                         181.23148       10154.961       0.0086932           47561
                433      -478.65127       533.53074           116.37413                         124.73441       4060.6461       0.0087532           49246
                434      -490.75576       583.87741            167.2212                          175.2212       4684.4362       0.0086517           47602
                435      -517.84828       626.57806           -141.7977                         231.43448       16467.163       0.0086406           43236
                436       -546.0367        570.0622           267.28899                         267.28899       1997.7748       0.0085702           38754
                437      -491.96339       617.93773            195.9405                         196.05034       2680.4905        0.008769           47561
                438      -515.92694       527.06655           226.72603                         226.96347       2350.6441       0.0088527           43261
                439      -487.75399       568.07985           199.43964                         199.43964       1800.7689        0.008743           48293
                440      -512.26364       568.51697           232.66364                         232.66364       1459.3468       0.0087182           44141
                441      -493.33333       684.17737          -9.8412698                         166.46712       16202.994       0.0088362           47655
                442      -494.57014       607.60131            73.81448                         185.87783       15172.531       0.0091273           47828
                443      -504.36117       542.96707           209.90068                         209.90068       2876.9861       0.0088195           46040
                444      -470.35135       485.82066           77.324324                         119.31532       5971.7542       0.0089636           51680
                445      -467.04719       480.19195           42.651685                          127.5236       9600.9204       0.0091361           52035
                446      -510.07175       823.81263          -103.27354                         200.60987       16613.248       0.0094974           45568
                447      -483.15884       460.29227           153.85235                         157.66443        3076.982       0.0137838           50226
                448      -514.11607       623.53437           4.6964286                         200.40179       20110.207       0.0101066           44865
                449      -473.55902       413.25658           96.734967                         136.65479       7414.6933       0.0103275           51608
                450         -491.28       611.71864          -69.604444                         193.10667       16677.842       0.0102726           49387
                451      -530.26164       441.41919           239.14412                         239.14412       2164.6209       0.0097652           42847
                452      -513.06195        621.5225            208.5885                         208.98673       3678.1632       0.0104683           45707
                453       -493.4128       514.60319           183.68212                         185.58057       3113.0558       0.0107388           48774
                454      -481.06608       655.58462           142.68282                         154.92952        5843.084       0.0099911           51146
                455      -495.68352       485.74574           173.97802                         175.92967       3805.1829       0.0098179           49055
                456      -470.25439       373.81917          -16.622807                         114.49123       7371.4027       0.0097742           53191
                457      -513.89059       742.07335           221.48359                          221.6849         3768.08       0.0106351           46041
                458      -475.46725       465.21637           115.65502                         121.21834       3482.9599       0.0098788           53199
                459      -502.45752       561.75711           110.67102                          184.0305       12679.762       0.0097153           48310
                460      -484.68696       535.63667           97.378261                          155.2913       9559.6614       0.0092686           51196
                461      -524.73753       672.16997          -143.57918                         238.45987       18077.254       0.0092354           44479
                462      -506.25974       736.15652           106.28571                         226.78788       19027.001       0.0112765           47522
                463      -526.56587       607.83828            247.4946                          247.4946       1977.8957         0.00922           44490
                464      -500.38793       441.71837           129.56897                         207.11207       12990.469       0.0097628           48798
                465       -506.8129       762.80194           28.666667                         199.74624       20794.636       0.0092949           47950
                466      -509.91416       614.45091           181.55794                         189.24034       5867.8835       0.0093571           47815
                467      -504.41113       590.10865           204.08565                         204.08565       2275.0648       0.0092696           49075
                468      -467.18803       639.07714           51.594017                         126.99573       9495.6614       0.0093844           55332
                469      -508.91258       765.78174           159.27505                         204.98934       10562.382       0.0093218           47673
                470      -489.26809       564.50215           146.39574                         161.05106       5987.1865        0.009367           51498
                471      -505.46921       534.71017           -161.0276                         224.73036        12363.58       0.0093506           48778
                472      -494.27966       549.55092          -45.911017                         196.74153       17906.081       0.0093797           50950
                473      -535.89852       577.30618           256.35518                         256.35518       1958.2772       0.0093186           43632
                474       -504.1097       608.17302           199.45992                         205.85654       4224.3721        0.009401           49254
                475      -494.75368       673.01688           144.64421                         155.16211       6271.3253       0.0094566           51162
                476      -501.79832       593.54453           87.046218                         197.34034        16563.98       0.0095193           49980
                477       -488.8218       617.66752           67.698113                         146.18868       10848.117       0.0095205           52532
                478      -564.51046       435.54867           294.41004                         294.41004       626.98713       0.0093137           39020
                479       -501.6952       573.03972           203.00209                         203.00209       2613.0332       0.0095133           50012
                480      -500.79167       561.04281           207.84167                         207.84167       2120.0382       0.0095163           50515
                481      -507.01871       465.89889           213.82536                         215.91268       3394.3255       0.0103759           49207
                482      -502.92116       553.95884           155.95851                         196.39004       8931.1819       0.0097247           50235
                483      -504.25673       480.03802           207.82195                         210.69565       2710.7977       0.0107458           50142
                484       -524.4876       586.83315           231.23967                         241.14876       3793.4161       0.0104611           46905
                485      -500.27216        520.4396           61.991753                         200.96907       18004.282       0.0100857           51155
                486      -509.31687        558.0094          -56.049383                         223.29218       21553.847       0.0096846           49512
                487      -537.60986       557.87769           250.83778                         253.46612       2861.9184       0.0096096           44864
                488      -528.22951       564.88157              253.25                            253.25       1358.3483       0.0105862           46640
                489      -539.55828       648.14836           251.25153                         251.25153       2727.5205       0.0104715           44953
                490      -478.26939       505.40974           113.07347                         131.88163       5381.6797       0.0127274           55797
                491      -510.24847        811.3083          -4.3258656                         203.71487       21346.303       0.0097423           50341
                492      -522.62602        476.3265           248.15854                         248.15854       1164.1054        0.009733           48130
                493      -488.43002       503.44434           51.484787                         177.76471       15150.826       0.0098351           53821
                494      -513.31984       443.60783            226.2915                          226.2915       1429.2628       0.0098354           50091
                495      -527.82222       426.25714           250.25455                         250.25455        1244.744       0.0098971           47097
                496       -500.6371       800.41676           -116.1129                         195.55645       13937.522       0.0103875           52102
                497      -489.02213       590.53514           24.724346                         174.51107       15572.732       0.0109085           54335
                498      -482.57831       616.51099          -38.064257                         141.22892        11818.84       0.0100217           55905
                499      -463.87976       500.03646           27.498998                         94.264529       6172.4238       0.0101748           59322
                500        -506.928       618.07827              207.78                           219.132       4084.9432       0.0100118           51392
                501      -522.81836       747.96119           246.06786                         246.12375       2257.0606       0.0100405           48493
                502      -471.24303       563.05346          -75.988048                         147.54183       9887.0152       0.0101552           58151
                503      -504.94632       659.63578           89.821074                          195.1173       16462.058       0.0101287           52614
                504      -496.38095       622.86943           23.694444                         179.86111       16613.807        0.010187           54031
                505      -518.90693       514.16001           233.51287                         233.51287       2272.4193       0.0103026           49583
                506      -548.17391        479.9135           278.85771                         278.85771       872.01561       0.0100598           44692
                507      -499.02959       447.60662          -73.696252                         199.04536       16472.115       0.0103497           53753
                508      -494.01575       772.92756           164.81496                         180.93307       6539.6019       0.0103498           54919
                509      -515.43418       766.14176          -96.589391                         225.16306       20501.224       0.0103448           50604
                510      -503.83529       471.55847           211.11765                         211.11765       1311.9861        0.010248           53065
                511      -495.46771         544.417           203.54599                         203.55382       2136.8874       0.0102445           54821
                512      -496.53125       555.20274           140.38281                         194.26562       10989.301       0.0104279           54708
                513      -506.58869       586.15518           130.22222                         204.04678        13265.09       0.0103369           52876
                514      -475.57977       490.37142           76.642023                         106.55642       5693.2297       0.0105556           59005
                515      -503.79029       672.50046           89.052427                         199.61553       16462.739       0.0105124           53701
                516      -525.34884        687.9055           247.99225                         247.99225       1850.5814       0.0104226           49496
                517      -499.77563       521.19801           80.967118                          193.7176       15880.764       0.0106068           54516
                518      -514.67181       745.21068          -67.019305                         206.55598       20750.764        0.010478           52134
                519      -517.33333       506.13002           228.90944                         228.90944       1866.1165       0.0105493           51565
                520      -500.45385       609.53155           209.05385                         209.06154       2734.4796        0.010762           55106
                521      -498.47985       504.51457           214.71017                         214.71017       1683.8174       0.0105115           55237
                522      -509.09579       450.81857            217.2682                          217.2682       1637.4237        0.010387           53804
                523       -503.3499       744.05771           214.79159                         214.79159       2251.7689       0.0103801           54868
                524      -503.23664        597.7996            181.8855                         186.82443       4554.8737       0.0104179           55001
                525      -493.23429       688.14821           181.34857                         181.41714       3758.4803       0.0104525           56795
                526      -483.04183       689.70119           139.72243                         148.49049       4935.1612       0.0107123           58605
                527      -497.43454       756.25774           -116.6186                         193.05123       13824.935       0.0106828           55823
                528      -497.75758       501.08407           158.69697                         169.09848       5239.3936       0.0105679           56133
                529      -508.59735       721.61942           217.89414                         218.13611       2907.5316       0.0107093           54365
                530      -496.00755       686.93395           185.52453                          185.8566       3137.4656       0.0106128           57111
                531      -485.26554       776.49533           120.89642                         140.15066       7194.5177         0.01077           59629
                532      -468.67669       386.20914           33.943609                         94.319549       5331.2236       0.0107416           62497
                533      -515.59475       556.06905           213.54972                         214.09756       3118.4709       0.0107923           53119
                534      -483.63296       660.23982           108.85768                         135.34457       7823.5543       0.0107414           59927
                535      -511.60374       574.32892           144.51963                         204.92336       11709.592       0.0106097           54415
                536      -497.91791       453.41923           208.76493                         208.76493        2059.523       0.0106615           56788
                537      -505.43762       471.44442           208.37244                         208.37244       1705.3612       0.0106692           56084
                538      -498.97398       486.26912           168.87732                         184.04461       5192.9011       0.0106896           57238
                539      -489.56586       647.57988           156.88312                         166.21892       5345.0925       0.0107428           59062
                540      -516.17037        649.8355            215.4037                         218.56667       3927.8796       0.0106928           53943
                541      -528.03697       585.36123           254.28835                         254.28835       1445.7509       0.0106728           51530
                542      -500.94465       786.47894           191.30996                         198.06273       4488.7223       0.0107833           56971
                543      -475.85267       528.33673           123.15654                         141.10129       5429.1112       0.0108488           62169
                544      -534.50735        433.0027           254.71324                         254.71324       1487.1961       0.0107266           50362
                545      -481.32844       648.28179            155.4789                         159.57431       3534.3823       0.0108864           61566
                546      -523.34799       437.40584           249.03663                         249.03663       1181.4601       0.0107977           53172
                547      -508.82633       567.93447           93.491773                         207.53199       17383.125       0.0108385           56095
                548       -512.9927       597.69996           230.20073                         230.20073       2062.0665       0.0109045           55765
                549      -499.66485       510.17074           215.35883                         215.35883       1789.1487       0.0109043           57714
                550      -511.38909       637.95541                 222                            222.96       2689.5212       0.0109055           55557
                551       -494.1343       680.89902            171.6951                         174.52632       4930.4815       0.0109716           59552
                552      -503.84783       768.39876           191.88406                         197.30435       5330.1816       0.0109633           57349
                553      -503.66004       592.14891           33.323689                         177.83725       17121.832        0.010957           57959
                554      -483.22744       591.28727          -31.075812                         146.22383       12619.205       0.0110491           62053
                555      -464.84324       338.49017          -37.913514                         102.47568        5955.126       0.0111486           65631
                556       -523.6259       459.43813           244.17986                         244.17986       1886.7191       0.0116543           53881
                557      -490.13285       552.68619          -44.247756                         161.56194       13772.533       0.0113668           61222
                558      -515.14695       582.98298          -160.19713                         205.12903       9982.3524       0.0112593           56179
                559      -512.93739       511.77848           231.78175                         231.78175       1895.8865       0.0114135           56486
                560      -491.10714       652.51537              20.425                         155.69643       14506.279       0.0114285           61362
                561      -483.23708       513.81755           138.45989                         155.07308       6325.6189       0.0113885           62240
                562      -521.47331       709.01916          -11.241993                         227.47687       24600.837       0.0113658           55221
                563      -509.66252       881.33384           -21.55595                         212.40497       22261.164       0.0112322           57847
                564      -491.38298       548.49084           176.85461                         178.74113       3289.1076       0.0115068           61412
                565       -511.6531       506.96534           162.27611                         200.98053       9794.4874       0.0159153           57085
                566      -478.85512       469.11873          -81.858657                           143.053       8991.4581        0.013301           64095
                567      -524.43034       648.40504          -77.696649                         240.53263        24100.42       0.0116858           55002
                568      -514.35211       695.36189           220.82394                         222.10563       3483.7488       0.0115733           57144
                569      -497.82777       688.71898           203.20562                         203.44464       2752.5842       0.0116678           60476
                570      -473.24211       574.91246           59.887719                         149.29825        10665.24       0.0117661           65878
                571      -505.61121       743.14728           187.90543                         195.09982        5346.228       0.0114627           59215
                572      -496.64336       515.35161           115.76573                          185.3951       11767.486       0.0134809           61317
                573      -529.76614       738.47824           233.48342                         233.69983       3843.4548       0.0124244           54292
                574      -494.69686       605.05264           -77.89547                         172.18815        13381.07       0.0121338           61495
                575      -484.29913       509.86369           181.37043                         181.37043       2213.2464       0.0123951           64169
                576      -528.69444        559.3395           248.93403                         248.93403       1939.6047       0.0123692           55074
                577       -505.7331       577.04449            200.2357                         200.24263       2927.9087       0.0117298           60051
                578      -508.83737       773.30675           110.17647                         197.56055       15537.631       0.0119371           59119
                579      -486.23143       617.39019           162.34197                         165.21589       3968.3882       0.0116707           64205
                580          -500.8       458.95977          -93.765517                         201.97931       16205.581       0.0117548           60969
                581       -501.5284       595.99911            99.63167                         184.49225       14016.619       0.0116772           61142
                582      -512.52234       490.23518           33.168385                         218.87285       21980.393       0.0117017           59060
                583       -492.2813       550.23879           154.06861                         167.09091       4742.9654       0.0118855           63655
                584      -497.19863       587.81659           5.1164384                         197.74658       19393.356       0.0117473           62232
                585      -480.64274       662.66332           169.17607                         171.27521       3712.7969       0.0124589           66200
                586      -520.32765       600.84409           227.73038                         227.81911        2986.844        0.011902           57384
                587      -508.31346       586.93165           216.03066                         216.03066       2353.7503       0.0118512           60207
                588      -504.59864        793.7114            195.2381                         198.13605       4751.7649       0.0117954           61238
                589      -506.77759       621.81188           187.76231                         199.83022       6409.8746       0.0118809           60565
                590      -511.91864       529.89527           225.35932                         225.35932       2144.2781         0.01215           59581
                591      -510.70728       611.03249           228.11168                         228.11168       1997.3016       0.0118815           60026
                592      -519.27703       642.53782           240.85135                         240.85135       1692.0235       0.0118078           58589
                593      -503.47386       540.47096           210.96121                         210.96121        2287.493       0.0120837           61997
                594      -518.78114       536.65286           242.01684                         242.01684       1581.4786       0.0123447           58523
                595      -502.85714       667.54168           175.21008                         181.95966        5695.698        0.012247           61605
                596      -521.89933       433.68113           242.75503                         242.75503       1183.9487       0.0118783           58106
                597      -475.06868       468.02827          -16.499162                         136.33836       10906.655       0.0121103           68410
                598      -499.11037       654.09429           185.18729                         186.67224       3590.3296       0.0120686           63497
                599      -509.00167       689.17843           16.594324                         211.07179        21912.98       0.0120472           61191
                600      -508.44667       419.29407           211.47333                         211.61333       2068.7178       0.0121981           61326
                601      -524.87854       532.56151           252.61564                         252.61564       1287.1493       0.0121517           57666
                602      -495.02326       516.01654           187.29236                         194.66777       4444.8938       0.0129044           64711
                603      -521.53234       743.77422           98.043118                         218.24212       19060.665       0.0121182           59026
                604      -513.01325       523.89737           227.33113                         227.40397       1952.6006       0.0120305           60895
                605      -512.35041       612.49016           224.83636                         224.83636       1795.5185       0.0120426           61166
                606      -522.23102       665.62834            212.0429                         213.54125       4823.5773       0.0119648           58789
                607      -520.63921        561.2278           181.11697                         226.75124       10947.775         0.01203           59288
                608      -499.31579       751.14314           158.23355                         179.20724       7591.4109       0.0121046           64393
                609      -487.14614       467.87196          -82.784893                         168.13793       11626.287       0.0121525           67578
                610      -503.38361       798.31291           209.82295                         210.62295       4020.1236       0.0121194           63580
                611      -502.67758       617.38142           185.90507                         188.60229        4608.215       0.0121638           64649
                612      -493.19608       500.60947           145.92157                          178.2549       7598.8101       0.0121753           65758
                613      -522.05546         511.225           220.67537                         241.30832       6679.5897        0.012113           59717
                614      -520.92508       533.10333            227.1987                         232.50814       4074.1081       0.0121623           60276
                615      -493.56748       538.98175           28.022764                         164.56911        15325.07       0.0122306           66998
                616      -486.78571       580.14174           142.43506                         150.18182       4412.2317       0.0123552           68125
                617      -509.12156       822.46755          -41.572123                         202.05835       20978.271       0.0122252           62914
                618      -472.34304       573.32998           132.38511                          142.5534       5163.3875        0.012293           71775
                619      -521.78352       482.55671           84.613893                         232.08401       21444.183       0.0122127           60160
                620      -522.33548       512.14444           242.72581                         242.72581       1454.0036       0.0122527           60631
                621      -531.36876       505.92474           261.67794                         261.67794       1222.5333       0.0122376           58312
                622      -498.70096       676.52018          -121.97428                         189.79421       12585.407        0.012299           65622
                623      -483.42215       465.88638           151.98074                         153.39326       3252.9479        0.012597           69591
                624      -483.47436       634.27361           73.817308                         152.25962       11072.515       0.0126856           69695
                625       -496.4672       628.13544              3.8528                          186.0416        17989.18       0.0128553           66448
                626      -489.29073       489.55812            95.41853                         174.23003       12020.312       0.0126099           68609
                627      -504.41467       572.63097           182.95056                         206.07018        6721.346       0.0125639           65001
                628      -493.40764        726.6774           160.23248                         167.74841       5055.5534       0.0126593           68056
                629      -487.11606       669.59143          -12.801272                         156.82671       14787.554       0.0127615           69915
                630      -510.03175       575.52672           77.866667                         197.01587       18338.262       0.0127347           64058
                631      -502.70681       589.40856            155.4168                         204.41838       10253.968       0.0128359           66055
                632      -496.05063       685.23162           167.88924                         173.49051       4816.6009        0.012632           67989
                633       -510.6793       552.65049           199.97156                         200.42654       3374.0676       0.0125484           64187
                634      -517.61514       604.70834           120.05047                         227.14826       18313.385       0.0126479           62808
                635      -509.15906       559.88925           203.31654                         207.46142       4446.4537       0.0126017           65105
                636      -480.39623       387.34608           57.600629                         136.64465       9307.5672       0.0131564           72378
                637      -503.03925        571.8483           199.82732                         200.99529       3068.6872       0.0128139           66767
                638      -482.33229       744.85849           136.08777                         140.15674       4854.0511       0.0127772           71647
                639      -509.71518        623.3199           -184.1784                         209.76839       7142.1333       0.0127527           65338
                640      -488.96875       584.63308             74.0625                          168.1625       13167.285       0.0128452           70222
                641      -505.47894       678.42509           174.79251                          179.9532       6046.0878       0.0129292           66573
                642      -475.34579       494.01102           112.06542                         139.62305       6321.4961       0.0128274           73759
                643      -519.12286       550.94212           241.27838                         241.27838       1558.6166       0.0127254           63508
                644      -505.54037       613.08013          -23.717391                         198.21429       19590.389        0.012778           66659
                645      -498.37519       568.63727           189.65891                          193.1814       3802.1531       0.0128416           68749
                646      -510.21053       495.78479           43.671827                         215.48607        21846.24       0.0128077           65787
                647      -503.18393       472.50159           138.85626                         188.39567         10358.6       0.0130056           67893
                648      -486.24691       623.54909           142.12654                         155.58333       6253.2521       0.0130835           71914
                649      -491.43297       707.87091           128.78274                         171.83359        9668.132       0.0132281           70618
                650      -499.53846       547.57413           182.66462                         188.29538       4156.1749       0.0134626           68890
                651      -496.60829        615.5997           90.841782                         187.73886       14213.043       0.0136891           69579
                652      -510.02454       537.50416           194.93865                         201.03681       4027.1891       0.0131549           66558
                653      -515.51608       556.19977           218.36753                         218.93721       3463.9355       0.0135384           64954
                654      -495.07645       737.30945            164.2263                         179.83486       6263.0062        0.013211           70643
                655      -487.09618        562.4536           31.712977                         162.30229       13650.037       0.0131585           72413
                656      -493.09146       578.65073           6.5792683                         177.45732       15942.609       0.0135834           71005
                657      -491.37291       652.11759           176.32572                         176.36225       3625.0623       0.0156138           71563
                658      -507.92705        569.0467          -8.4772036                         211.52888       21369.361       0.0148567           67512
                659      -488.30349       614.00357           85.198786                         150.64947       10660.223        0.013329           72923
                660      -490.33939       680.47243           187.16061                         188.88788       4184.9867       0.0131931           71432
                661      -495.34644       650.58982           50.502269                         174.40545         15870.5       0.0132848           71221
                662      -509.34139       733.96926          -48.111782                         218.43807       22378.094       0.0132272           67178
                663      -496.21719       868.70306            59.61086                         184.44947       16730.955       0.0132687           70698
                664      -520.36747       659.41849           236.83133                         236.83133       2220.2693       0.0139239           65774
                665      -509.80451        572.3503            227.2782                          227.2782       1810.7954       0.0141216           68198
                666      -516.95495       731.91959          -29.489489                         212.52252       23288.485       0.0139168           66399
                667      -481.45727       566.29381           96.929535                         147.72414        9135.697       0.0141172           75354
                668      -500.21557       531.62866           16.458084                          171.4521       17016.507       0.0136932           71439
                669      -511.58744       743.62184           207.13004                         211.50673       4175.5167        0.013305           68064
                670      -505.88657       657.53301           210.03284                         210.77313       3362.1911       0.0145346           69942
                671      -479.55887       613.02301           102.59016                         146.72131       8861.3601       0.0139848           75918
                672      -488.02381        538.5333           151.53869                         159.78869        4604.641       0.0136403           74540
                673      -475.79792       492.53047           110.87964                          134.2318       5414.8782       0.0137404           77180
                674      -516.47478       556.19232           212.86647                         213.05638       3271.0917       0.0137572           67221
                675      -506.13926       624.85569           174.79704                         204.93037       7975.9896       0.0134692           69623
                676      -500.35503       629.41599           141.05917                         183.28994       9941.5247         0.01354           71153
                677      -495.74594        543.3131           128.36041                         180.55539       9575.3324       0.0137329           72737
                678      -489.49853       506.99297           34.480826                         142.12094       12062.404       0.0137991           74596
                679      -492.18851       534.18627           57.296024                         174.55081       14807.145        0.013675           73699
                680      -488.97647       410.07956           80.408824                         158.18529       10584.663        0.013781           74702
                681      -521.59765       690.44444          -209.67988                         242.51982       8293.5085       0.0139668           66318
                682      -515.04399       665.70561           222.04106                         222.04106       2721.1381       0.0138825           68399
                683      -485.06003       508.91912           7.9150805                         160.45974        13151.62       0.0143763           76263
                684      -504.45029       642.25281            201.1462                         203.15205       3718.6924       0.0138032           71050
                685      -508.94015       620.29667           218.36788                         218.37956       2352.4546        0.013718           70268
                686      -492.66472       545.67969          -27.507289                         171.15743       15265.193       0.0139319           74325
